4792898,1,1,47,"Russian",1
4230253,1,1,28,"Italian",0
1526841,1,1,2,"English",0
227698,1,1,2,"English",1
1186861,1,1,2,"English",1
4070533,1,1,2,"English",1
1248498,1,1,2,"English",1
1534853,1,1,2,"English",0
4587560,1,1,2,"English",1
1843107,1,1,2,"English",1
1394590,1,1,2,"English",1
944427,1,1,29,"Japanese",1
136903,1,1,50,"Spanish",0
46473,1,1,2,"English",1
531941,1,1,2,"English",1
4685743,1,1,19,"French",0
1514644,1,1,2,"English",0
1846819,1,1,2,"English",0
1509910,1,1,2,"English",0
33383,1,1,2,"English",1
4618160,1,1,2,"English",1
4623090,1,1,2,"English",1
2805621,1,0,2,"English",1
186959,4,1,2,"English",1
1230906,1,1,2,"English",1
1521575,1,1,2,"English",0
1109450,1,1,2,"English",1
4835511,1,1,2,"English",1
4310968,1,1,2,"English",1
377516,1,1,2,"English",1
4096691,1,1,50,"Spanish",0
4673443,1,1,73,"Croatian",1
3559483,1,1,20,"German",1
1900693,1,1,45,"Portuguese",0
1275869,1,0,2,"English",1
1351659,1,1,2,"English",1
1019638,1,0,2,"English",1
864372,1,1,29,"Japanese",0
39010,1,1,50,"Spanish",0
437983,1,1,2,"English",1
1905162,1,0,58,"Urdu",1
1803693,1,1,50,"Spanish",0
311617,1,1,2,"English",1
4640776,1,1,13,"Mandarin",0
1238599,1,1,19,"French",1
4854067,1,1,2,"English",1
191339,1,0,50,"Spanish",0
4570260,1,1,50,"Spanish",1
4589473,1,1,2,"English",1
1003161,1,1,2,"English",1
4420308,1,1,50,"Spanish",1
1888501,1,1,2,"English",1
1489388,1,1,2,"English",1
1529861,1,1,13,"Mandarin",1
213632,1,1,50,"Spanish",0
4319394,1,1,2,"English",0
248653,1,1,2,"English",1
4072001,1,1,50,"Spanish",1
4685537,1,1,2,"English",1
4093122,1,1,2,"English",1
285887,1,1,2,"English",1
1755836,1,1,2,"English",1
3563836,1,1,2,"English",1
3598553,1,0,2,"English",1
4241224,1,1,2,"English",1
242971,1,1,2,"English",1
4557889,1,1,2,"English",1
1733932,1,1,2,"English",1
4487271,1,1,2,"English",1
448490,1,1,2,"English",1
1743049,3,1,2,"English",1
6281,1,1,2,"English",1
213437,1,1,50,"Spanish",0
1293659,1,1,50,"Spanish",0
3414531,1,1,2,"English",1
4672671,1,1,2,"English",1
1563372,1,1,2,"English",1
1259759,1,1,2,"English",1
1526128,1,1,2,"English",0
447622,1,1,50,"Spanish",1
1788997,1,1,2,"English",1
4589994,1,1,2,"English",1
4732467,1,1,2,"English",1
4308954,1,1,21,"Greek",1
1732825,1,1,2,"English",0
1819700,1,1,20,"German",1
3329194,1,1,50,"Spanish",1
1952075,1,1,2,"English",1
609990,1,0,2,"English",1
877194,3,1,2,"English",1
1121178,3,1,2,"English",1
76226,1,1,2,"English",1
4779748,1,1,2,"English",1
44496,1,1,50,"Spanish",0
4093282,1,1,2,"English",1
1806090,1,1,2,"English",1
1527454,1,1,2,"English",0
94703,1,1,50,"Spanish",0
1271338,1,1,2,"English",1
1231084,1,1,50,"Spanish",1
1274501,1,1,2,"English",1
3415351,1,1,2,"English",1
1039829,1,1,2,"English",1
4667963,1,1,2,"English",1
13788,1,1,2,"English",1
2926336,1,1,2,"English",1
4320623,1,1,50,"Spanish",1
1509176,1,1,2,"English",0
4645029,1,1,2,"English",1
4592365,1,1,50,"Spanish",0
1949745,1,1,2,"English",1
1527639,1,1,2,"English",0
4503456,1,1,50,"Spanish",1
80772,1,1,2,"English",1
4717045,1,1,2,"English",1
4076710,1,1,2,"English",1
195151,1,0,50,"Spanish",0
1611111,1,1,13,"Mandarin",1
69129,1,1,2,"English",0
133081,1,1,2,"English",1
1263030,1,1,19,"French",1
1953818,1,1,2,"English",1
163964,1,1,2,"English",1
1504388,1,1,2,"English",0
1234484,1,1,2,"English",1
1632260,1,1,2,"English",1
4590653,1,1,3,"Arabic",0
1250861,1,1,2,"English",1
1232528,1,1,92,"Creole",1
1011420,1,1,19,"French",1
1848366,1,1,2,"English",1
76828,1,1,19,"French",0
1730011,1,1,2,"English",0
504392,1,1,2,"English",1
1288853,1,1,2,"English",1
1799091,1,1,2,"English",0
482941,1,1,2,"English",1
42421,1,1,20,"German",0
4502619,1,1,2,"English",0
395432,1,1,2,"English",1
4431874,1,1,2,"English",1
1521434,1,1,2,"English",0
1535412,1,1,2,"English",0
191808,1,1,50,"Spanish",0
4665744,1,1,2,"English",1
176214,1,1,50,"Spanish",0
79937,1,1,2,"English",1
52327,1,1,2,"English",1
1555230,1,1,2,"English",1
1513798,1,1,2,"English",0
264268,1,1,2,"English",1
4304160,1,1,2,"English",1
3808148,1,1,2,"English",1
232243,1,1,2,"English",1
3337596,1,1,26,"Hindi",1
4090283,1,1,2,"English",0
1509101,1,1,2,"English",0
179958,1,1,21,"Greek",0
4333191,1,1,2,"English",0
4567623,1,1,2,"English",1
864405,1,1,52,"Tagalog",1
1397150,1,1,2,"English",1
1606153,1,1,2,"English",1
4091101,1,1,2,"English",1
165888,1,1,2,"English",1
4674430,1,1,2,"English",1
96170,1,1,10,"Chinese Gan",1
112449,1,1,50,"Spanish",1
4427227,1,1,2,"English",1
1850846,1,1,2,"English",0
1002150,1,1,45,"Portuguese",1
4420690,1,1,2,"English",1
4640407,1,1,2,"English",1
422110,1,1,2,"English",1
4238488,1,1,19,"French",1
4426703,1,1,2,"English",0
136022,1,1,50,"Spanish",0
4142395,1,1,58,"Urdu",0
4498964,1,1,50,"Spanish",1
1294643,1,1,2,"English",1
4468589,1,1,2,"English",1
4501223,1,1,2,"English",1
4689805,1,1,3,"Arabic",1
4786355,1,1,2,"English",1
166032,1,1,19,"French",0
53120,1,1,2,"English",1
307317,1,1,2,"English",1
4583859,1,1,2,"English",1
3415809,1,1,50,"Spanish",1
4218101,1,1,19,"French",1
4066726,1,1,50,"Spanish",1
209042,1,1,50,"Spanish",0
1932900,1,1,45,"Portuguese",1
4466148,1,1,45,"Portuguese",1
1912442,1,1,2,"English",1
4219549,1,1,2,"English",1
31444,1,1,2,"English",1
680031,1,1,19,"French",0
1279892,1,1,2,"English",1
4089496,1,1,2,"English",0
543745,1,1,50,"Spanish",1
1314969,1,1,2,"English",1
213625,1,1,2,"English",1
1517789,1,1,2,"English",0
1533328,1,1,2,"English",0
4468314,1,1,2,"English",1
89443,1,1,2,"English",1
4563006,1,1,32,"Korean",1
342417,3,1,2,"English",1
1950942,1,1,2,"English",1
4011086,1,0,2,"English",1
1843956,1,0,32,"Korean",1
3818884,1,1,2,"English",1
1282288,1,1,2,"English",1
202483,1,1,50,"Spanish",0
909797,1,1,2,"English",1
4460389,1,1,2,"English",1
1812998,1,1,2,"English",1
938492,1,1,99,"Tibetan",1
777808,1,1,2,"English",0
1696818,1,1,2,"English",1
4089082,1,1,2,"English",0
757250,1,1,2,"English",1
1510307,1,1,2,"English",0
4225193,1,1,20,"German",1
880282,1,1,70,"Slovak",1
3330495,1,1,2,"English",1
1354557,1,1,2,"English",1
1529732,1,1,2,"English",0
4092380,1,1,50,"Spanish",0
1464311,1,1,21,"Greek",1
4692315,1,0,47,"Russian",1
451397,1,1,2,"English",1
4807343,1,1,68,"Amharic",1
1746922,1,1,2,"English",1
4669942,1,1,59,"Vietnamese",1
996760,1,1,2,"English",1
1523145,1,1,2,"English",0
1756997,1,1,2,"English",1
281739,1,1,50,"Spanish",1
396905,1,1,19,"French",1
1091368,1,1,2,"English",1
108054,1,1,50,"Spanish",0
15663,1,1,2,"English",1
1701828,1,1,2,"English",1
1255519,1,1,2,"English",0
1507560,1,0,2,"English",0
1505040,1,1,2,"English",0
4590832,1,1,29,"Japanese",1
971588,1,1,25,"Hebrew",1
4675173,1,1,2,"English",1
4089212,1,1,20,"German",0
3343778,1,0,2,"English",1
4333905,1,1,2,"English",0
75485,1,1,2,"English",1
4690327,1,1,2,"English",1
97944,1,1,50,"Spanish",1
1800652,1,1,50,"Spanish",1
1494401,1,1,2,"English",1
214972,1,0,2,"English",1
397880,1,1,50,"Spanish",0
1802474,1,1,2,"English",1
1799144,1,1,2,"English",0
781880,1,1,50,"Spanish",1
56790,1,1,32,"Korean",0
90201,1,1,2,"English",1
58279,1,1,45,"Portuguese",0
1916038,1,1,2,"English",1
30801,1,1,32,"Korean",1
1520146,1,1,2,"English",0
70988,1,1,2,"English",1
76719,1,1,2,"English",1
4230959,1,1,50,"Spanish",1
30313,1,1,2,"English",1
1769191,1,1,2,"English",1
4691164,1,1,2,"English",1
4728214,1,1,50,"Spanish",1
4178931,1,1,2,"English",1
4699598,1,1,2,"English",1
205145,1,1,50,"Spanish",0
1904302,1,1,50,"Spanish",0
4578816,1,1,2,"English",1
474393,1,1,2,"English",1
830642,1,1,2,"English",1
4365824,1,1,2,"English",1
46913,1,0,2,"English",1
153396,1,1,50,"Spanish",0
4074069,1,1,92,"Creole",0
40171,1,1,29,"Japanese",0
4513819,1,1,2,"English",0
89670,1,1,2,"English",1
33728,1,1,2,"English",1
971355,1,1,45,"Portuguese",1
4074156,1,1,2,"English",1
1663740,1,1,2,"English",1
200326,1,1,2,"English",1
191476,1,1,13,"Mandarin",0
416951,1,1,62,"American Sign Language",1
1497629,1,1,2,"English",1
312725,1,1,13,"Mandarin",1
1514593,1,1,2,"English",1
1284635,1,1,2,"English",1
1293539,1,1,2,"English",1
1186196,1,1,2,"English",1
999081,1,1,50,"Spanish",1
92809,1,1,2,"English",1
595469,1,1,2,"English",1
1525118,1,1,50,"Spanish",0
1748359,1,1,2,"English",1
1518329,1,1,2,"English",0
1804232,1,1,50,"Spanish",1
334879,1,0,2,"English",1
1910618,1,1,50,"Spanish",1
436356,1,0,2,"English",1
93360,1,1,44,"Polish",1
1737540,1,1,2,"English",1
1097911,1,1,2,"English",1
4490971,4,1,2,"English",1
4140782,1,1,2,"English",1
275420,1,1,2,"English",1
1914056,1,1,2,"English",1
156369,1,1,28,"Italian",0
1533778,1,1,2,"English",0
1425273,4,0,50,"Spanish",1
1689816,1,1,50,"Spanish",1
1335615,1,1,2,"English",1
1707560,1,0,2,"English",1
4233758,1,1,47,"Russian",0
4410553,1,1,2,"English",1
4379628,1,1,2,"English",1
209555,1,1,50,"Spanish",0
4635649,1,1,2,"English",1
255552,1,1,2,"English",1
4805408,1,1,59,"Vietnamese",0
4248173,1,1,2,"English",1
1132171,1,1,2,"English",1
1784485,1,1,2,"English",1
1529451,1,1,2,"English",0
4100107,1,1,57,"Ukrainian",1
567475,1,1,3,"Arabic",1
1534138,1,1,2,"English",0
1399361,1,1,50,"Spanish",1
4235785,1,1,2,"English",1
1525465,1,1,2,"English",0
134365,1,1,50,"Spanish",0
1814032,1,1,2,"English",1
1519992,1,1,2,"English",0
4485418,1,1,2,"English",1
1532476,1,1,2,"English",0
4536631,1,1,2,"English",1
1909295,1,1,2,"English",1
328225,1,1,2,"English",0
32338,1,1,2,"English",1
4640808,1,1,50,"Spanish",0
4425760,1,1,2,"English",1
1938318,1,1,2,"English",1
1222133,1,1,2,"English",1
225794,1,1,50,"Spanish",0
1526310,1,1,2,"English",0
1514499,1,1,2,"English",0
58942,1,1,2,"English",1
72028,1,1,20,"German",0
206739,1,0,2,"English",1
4584525,1,1,2,"English",1
4665344,1,1,2,"English",1
112196,1,1,50,"Spanish",0
1915026,1,0,2,"English",1
629941,1,1,2,"English",1
3416000,1,1,3,"Arabic",0
4869278,1,1,50,"Spanish",0
45554,4,1,2,"English",1
537256,1,1,2,"English",1
4871053,1,1,50,"Spanish",1
463152,1,1,2,"English",1
4564893,1,1,2,"English",1
380437,1,1,2,"English",1
4561315,1,1,2,"English",1
4584321,1,1,50,"Spanish",1
1523761,1,1,2,"English",0
206796,1,1,2,"English",1
1942034,1,1,2,"English",1
221102,1,1,20,"German",1
275291,1,1,2,"English",0
1525260,1,1,2,"English",0
1734042,1,1,2,"English",1
4234018,1,1,2,"English",1
977476,1,1,2,"English",1
4227534,1,1,50,"Spanish",1
4638191,1,1,2,"English",1
4684675,1,1,50,"Spanish",1
1938670,1,1,50,"Spanish",1
934331,1,1,2,"English",1
4519815,1,1,2,"English",1
36981,1,1,2,"English",1
4690252,1,1,2,"English",1
1940013,3,1,2,"English",1
82894,1,1,50,"Spanish",1
3822473,1,1,32,"Korean",1
4226988,1,1,50,"Spanish",1
4560033,1,1,2,"English",1
90279,1,1,50,"Spanish",0
3975214,1,1,45,"Portuguese",1
84835,1,1,50,"Spanish",1
1460645,1,1,2,"English",1
227218,1,1,13,"Mandarin",0
1506441,1,1,2,"English",0
989762,1,1,2,"English",1
4254565,1,1,2,"English",1
1534518,1,1,2,"English",1
4752885,1,1,50,"Spanish",0
57704,1,1,45,"Portuguese",0
1527664,1,1,2,"English",0
1232829,1,1,50,"Spanish",1
633970,1,1,19,"French",1
1941909,1,1,28,"Italian",1
57608,1,1,50,"Spanish",0
1392900,1,1,2,"English",1
609199,1,1,2,"English",1
1843300,1,0,2,"English",1
1769927,1,1,2,"English",1
92530,1,1,26,"Hindi",1
396838,1,1,50,"Spanish",0
71297,1,1,19,"French",0
974704,1,1,2,"English",1
1470118,1,1,2,"English",1
3333412,1,1,19,"French",1
82715,1,1,50,"Spanish",0
142428,1,1,50,"Spanish",1
1903444,1,1,50,"Spanish",0
3343685,1,1,2,"English",1
630714,1,1,2,"English",1
4179788,1,1,2,"English",1
53741,1,1,2,"English",1
3809046,1,1,2,"English",1
1423577,1,1,3,"Arabic",0
4675482,1,1,2,"English",1
1506557,1,1,2,"English",0
1511606,1,1,2,"English",0
1808427,1,1,50,"Spanish",1
1653231,1,1,2,"English",1
3405390,1,1,2,"English",1
4684358,1,1,2,"English",1
1531665,1,1,2,"English",0
1423426,1,1,50,"Spanish",0
4257692,1,1,2,"English",1
1555846,1,1,2,"English",1
1287489,1,1,19,"French",1
4253068,1,1,2,"English",1
112359,1,1,50,"Spanish",0
1139234,1,1,50,"Spanish",1
469729,1,1,53,"Tamil",1
4500810,1,1,2,"English",1
1362633,1,1,2,"English",1
1916385,1,1,13,"Mandarin",1
1707810,1,1,2,"English",1
407640,1,1,2,"English",1
280405,1,1,2,"English",1
2926652,1,1,2,"English",1
4738829,1,1,2,"English",1
271695,1,1,2,"English",1
98665,1,1,50,"Spanish",1
187406,1,1,50,"Spanish",0
499506,1,1,29,"Japanese",1
1504664,1,1,2,"English",0
59166,1,1,50,"Spanish",0
4340233,1,1,2,"English",0
1420680,1,1,2,"English",1
4088213,1,1,2,"English",0
4426251,1,1,2,"English",0
3339856,1,1,45,"Portuguese",0
1525926,1,1,2,"English",0
42462,1,1,50,"Spanish",1
3340994,1,1,19,"French",1
1591985,1,1,2,"English",1
1850523,1,0,2,"English",1
1578496,1,1,2,"English",0
448841,1,1,2,"English",1
1513035,1,1,2,"English",0
1530543,1,1,2,"English",0
1450276,1,1,2,"English",1
1283683,1,1,2,"English",1
1521245,1,1,2,"English",0
1076211,1,1,2,"English",1
87824,1,1,50,"Spanish",0
1939906,1,1,2,"English",1
27918,1,1,45,"Portuguese",1
2365535,1,1,19,"French",1
1531491,1,1,2,"English",0
4243103,1,1,2,"English",1
1933038,1,1,2,"English",1
1257108,1,1,2,"English",1
1506013,1,1,2,"English",0
1512595,1,1,2,"English",0
1529168,1,1,2,"English",0
758279,1,1,2,"English",1
4433093,1,1,2,"English",1
149856,1,1,50,"Spanish",1
893112,1,1,50,"Spanish",1
1236164,1,1,2,"English",1
1512518,1,1,2,"English",0
69560,1,1,50,"Spanish",0
3974919,1,1,2,"English",1
1471891,1,1,2,"English",1
1461291,1,1,2,"English",1
1937648,1,1,2,"English",1
22633,1,1,28,"Italian",1
4789356,1,1,2,"English",1
4501235,1,1,2,"English",1
1902122,1,1,2,"English",1
417597,1,1,26,"Hindi",0
4234521,1,1,2,"English",1
4298755,1,1,2,"English",1
1529109,1,1,2,"English",0
4770456,1,1,23,"Gujarati",1
421968,1,1,2,"English",0
36859,1,1,2,"English",1
1020636,1,1,2,"English",1
47994,1,0,50,"Spanish",0
1932610,1,1,2,"English",1
220433,1,1,25,"Hebrew",0
435320,1,1,50,"Spanish",1
4643581,1,1,2,"English",0
4632027,1,0,2,"English",1
953748,1,1,28,"Italian",1
4631067,1,1,2,"English",1
1802541,1,0,21,"Greek",1
1290121,1,1,2,"English",1
1769423,1,0,50,"Spanish",1
1938371,1,1,2,"English",1
4650658,1,1,2,"English",1
3598572,1,1,2,"English",1
4801253,1,1,19,"French",1
188691,1,1,50,"Spanish",0
2793608,1,0,2,"English",1
3409664,1,1,19,"French",1
71375,1,1,47,"Russian",1
1278968,1,1,50,"Spanish",1
1014474,1,1,19,"French",1
227004,1,1,50,"Spanish",1
4270368,1,1,2,"English",1
1522730,1,1,2,"English",0
303216,1,1,2,"English",1
1722752,1,1,2,"English",1
431748,1,1,2,"English",1
50103,1,1,50,"Spanish",0
1808638,1,1,2,"English",1
4090355,1,1,2,"English",1
1217100,1,1,2,"English",1
89468,1,1,2,"English",1
1257258,1,1,2,"English",1
3559899,1,0,2,"English",1
215284,1,1,50,"Spanish",0
1288166,1,1,2,"English",1
3412490,1,1,2,"English",1
4514024,1,1,2,"English",1
4842670,1,1,50,"Spanish",0
3343032,1,1,2,"English",1
1333262,1,1,2,"English",1
4674421,1,1,2,"English",1
4098073,1,1,3,"Arabic",0
634451,1,1,2,"English",1
4667322,1,1,19,"French",1
41767,1,1,13,"Mandarin",0
127273,1,1,50,"Spanish",0
48406,1,1,2,"English",1
330589,1,1,2,"English",0
4492425,1,1,2,"English",1
524816,1,1,2,"English",1
1955236,1,1,2,"English",1
1613267,1,0,2,"English",1
1953267,1,1,2,"English",1
4558438,1,1,28,"Italian",1
1230220,1,1,45,"Portuguese",1
987870,1,1,2,"English",1
736403,1,1,2,"English",1
4178208,1,1,2,"English",1
64029,1,1,50,"Spanish",0
1319115,1,1,2,"English",1
813287,1,1,2,"English",1
4726195,1,1,50,"Spanish",0
4665570,1,1,2,"English",1
1729681,1,1,2,"English",1
4089876,1,1,2,"English",0
989742,1,1,2,"English",1
4420409,1,1,47,"Russian",1
1930358,1,1,50,"Spanish",1
4663850,1,1,2,"English",1
1593485,1,1,2,"English",1
1258296,1,1,19,"French",1
4585181,1,1,2,"English",1
662367,1,1,50,"Spanish",1
1537020,1,1,2,"English",0
1512716,1,1,2,"English",0
4642764,1,1,2,"English",1
4090505,1,1,2,"English",1
1513809,1,1,2,"English",0
4640044,1,1,2,"English",1
917586,1,0,50,"Spanish",1
596395,1,1,2,"English",1
4683923,1,1,2,"English",1
937952,1,1,2,"English",1
159632,1,0,2,"English",1
4714686,1,1,2,"English",1
4716707,1,1,20,"German",1
4361288,1,1,2,"English",1
4560900,1,1,2,"English",1
4688100,1,1,2,"English",1
4142561,1,1,69,"Farsi",1
364142,1,1,13,"Mandarin",1
1731448,1,1,50,"Spanish",1
1645256,1,1,2,"English",1
1245216,1,1,2,"English",1
1743580,1,1,50,"Spanish",1
4805403,1,1,2,"English",1
1901730,1,1,50,"Spanish",1
387919,1,1,50,"Spanish",0
1529255,1,1,2,"English",0
1527169,1,1,2,"English",0
4753055,1,0,2,"English",1
4754847,1,1,2,"English",1
1524562,1,1,2,"English",0
4180472,1,1,2,"English",1
1735093,1,1,47,"Russian",1
4322844,1,1,41,"Punjabi",1
184117,1,1,50,"Spanish",0
4502438,1,1,50,"Spanish",0
4097971,1,1,20,"German",0
942397,1,1,2,"English",1
4090170,1,1,2,"English",0
1388524,1,1,19,"French",1
1289771,1,1,2,"English",1
4557623,1,1,2,"English",1
150862,1,1,2,"English",1
1952662,1,1,2,"English",1
4569577,1,1,2,"English",1
289308,1,1,32,"Korean",1
252335,1,1,2,"English",1
1869538,1,1,2,"English",1
1425595,1,1,2,"English",1
471569,1,1,50,"Spanish",1
239211,1,1,2,"English",1
4628639,1,1,79,"Bulgarian",1
1249159,1,1,2,"English",1
1212565,1,1,2,"English",0
1522234,1,1,2,"English",0
40197,1,1,25,"Hebrew",0
1202227,3,1,21,"Greek",1
1685455,1,1,21,"Greek",1
1780148,1,1,50,"Spanish",1
1157693,1,1,2,"English",1
554943,1,1,21,"Greek",1
4676749,1,1,2,"English",1
4694064,1,1,2,"English",1
116318,1,1,32,"Korean",0
1512644,1,1,2,"English",0
57108,1,1,2,"English",1
2793800,1,1,2,"English",1
1507721,1,1,2,"English",1
1259774,1,1,2,"English",1
4677110,1,1,2,"English",1
1435234,1,1,2,"English",1
3412653,1,1,2,"English",1
62586,1,1,50,"Spanish",0
959254,1,1,2,"English",1
101157,1,1,2,"English",1
1387360,1,1,2,"English",1
4807322,1,1,2,"English",0
296308,1,1,26,"Hindi",1
1266630,1,1,50,"Spanish",0
4354360,3,1,2,"English",1
4457786,1,1,2,"English",1
485841,1,1,2,"English",1
287743,1,1,2,"English",1
1768565,1,1,2,"English",1
4721223,1,1,2,"English",1
625191,1,1,2,"English",1
1512310,1,1,2,"English",0
504675,1,1,19,"French",1
1272527,1,1,2,"English",1
4663030,1,1,2,"English",1
1513948,1,1,2,"English",0
1534907,1,1,2,"English",0
1871572,1,1,2,"English",1
1368927,1,0,2,"English",1
4230419,1,0,2,"English",1
4396201,1,1,2,"English",1
981194,1,1,2,"English",1
4344296,1,1,2,"English",1
1848909,1,1,2,"English",0
75538,1,1,50,"Spanish",0
209850,1,1,50,"Spanish",0
798333,1,1,2,"English",1
1947304,1,1,13,"Mandarin",1
563159,1,1,2,"English",1
22271,1,1,2,"English",1
1790797,1,1,2,"English",1
97575,1,1,13,"Mandarin",0
728627,1,1,2,"English",1
1511268,1,1,2,"English",0
257831,1,1,2,"English",1
148550,1,0,2,"English",1
191906,1,1,2,"English",1
4006106,1,1,2,"English",1
526372,1,1,2,"English",1
1179978,1,1,2,"English",0
71362,1,1,59,"Vietnamese",0
602681,1,1,2,"English",1
294404,1,1,2,"English",1
926914,1,1,19,"French",1
3408290,1,1,2,"English",1
4140448,1,1,2,"English",1
4217955,1,1,2,"English",1
3600591,1,0,2,"English",1
4133040,1,1,50,"Spanish",1
407228,1,1,50,"Spanish",0
1570488,1,1,2,"English",1
250312,1,1,69,"Farsi",1
1282419,1,1,50,"Spanish",1
187497,1,1,2,"English",1
411448,1,1,19,"French",0
503693,1,1,2,"English",1
4491414,1,1,2,"English",1
1262102,1,1,50,"Spanish",0
1454387,1,1,19,"French",1
1321160,1,1,2,"English",1
4308303,1,1,2,"English",1
66570,1,1,47,"Russian",0
1863076,1,1,2,"English",1
1415964,1,1,50,"Spanish",1
185183,1,1,43,"Persian",0
3343602,1,1,50,"Spanish",1
4671300,1,1,2,"English",1
4426430,1,1,2,"English",1
609826,1,1,2,"English",1
4558381,1,1,50,"Spanish",1
1265920,1,1,50,"Spanish",1
3319469,1,0,2,"English",1
4090697,1,1,2,"English",0
1507778,1,1,2,"English",1
1425602,1,1,50,"Spanish",1
1233159,1,1,2,"English",1
526942,1,1,2,"English",1
346947,1,1,25,"Hebrew",1
1229217,1,1,2,"English",1
4664838,1,1,50,"Spanish",0
4502644,1,1,2,"English",0
1524290,1,1,2,"English",0
4239801,1,1,2,"English",1
1218913,1,1,2,"English",1
3416006,1,1,50,"Spanish",0
1952916,1,1,62,"American Sign Language",0
4233946,1,1,23,"Gujarati",1
519623,1,1,2,"English",1
1799529,1,1,20,"German",1
1508234,1,1,2,"English",0
1518281,1,1,2,"English",0
1580246,1,0,2,"English",1
50749,1,1,50,"Spanish",0
4391145,1,1,2,"English",1
1744065,1,1,2,"English",1
1237441,1,1,50,"Spanish",1
443408,1,1,2,"English",1
1235543,1,1,50,"Spanish",1
3810630,1,1,25,"Hebrew",1
1255952,1,1,2,"English",1
63721,1,1,50,"Spanish",0
4227308,1,1,19,"French",1
3735831,1,1,2,"English",1
4719590,1,1,2,"English",1
4590870,1,1,50,"Spanish",0
1630834,1,1,2,"English",1
4646566,1,1,3,"Arabic",1
134811,1,1,2,"English",1
1263764,1,1,2,"English",1
1000487,1,0,78,"Norwegian",1
4503543,1,1,98,"Akan",1
4358640,1,0,2,"English",1
4806423,1,1,45,"Portuguese",0
1701114,1,1,2,"English",1
62595,1,1,50,"Spanish",0
404397,1,1,19,"French",0
1509303,1,1,2,"English",0
1272780,1,1,2,"English",1
93196,1,1,19,"French",0
1273994,1,1,2,"English",1
1902026,1,1,2,"English",1
471803,1,1,2,"English",1
1085825,1,1,79,"Bulgarian",1
487027,1,1,2,"English",1
4718948,1,1,2,"English",1
4230615,3,1,2,"English",1
3563711,1,1,2,"English",1
918212,1,1,2,"English",1
1511441,1,1,2,"English",0
4734610,1,1,28,"Italian",0
1497682,1,1,2,"English",1
845264,1,0,2,"English",1
4614640,1,1,2,"English",1
1517407,1,1,2,"English",0
4456740,1,1,2,"English",0
361745,1,1,52,"Tagalog",1
1804111,1,1,32,"Korean",0
1245710,1,1,50,"Spanish",1
93469,1,1,2,"English",1
492555,1,1,2,"English",1
1595960,1,1,2,"English",1
746887,1,1,2,"English",1
1521833,1,1,2,"English",0
4431443,1,1,29,"Japanese",1
1568870,1,1,77,"Danish",1
4246067,1,1,2,"English",1
110921,1,1,50,"Spanish",0
1508360,1,1,2,"English",0
1903836,1,1,50,"Spanish",0
1520157,1,1,2,"English",0
4068015,1,1,50,"Spanish",1
438807,1,1,2,"English",1
4564944,1,1,13,"Mandarin",1
1943811,1,1,2,"English",1
4304342,4,0,2,"English",1
1495411,1,1,2,"English",1
1514928,1,1,2,"English",0
4179032,1,1,2,"English",1
306183,1,1,2,"English",0
273009,1,1,2,"English",1
4585359,1,1,23,"Gujarati",1
74327,1,1,13,"Mandarin",0
1941509,1,1,2,"English",1
4683821,1,1,2,"English",1
484483,1,1,2,"English",1
3797365,1,1,2,"English",1
4775140,1,1,2,"English",1
1005744,1,1,47,"Russian",1
1650257,1,1,2,"English",1
254857,1,1,2,"English",1
4090636,1,1,2,"English",0
13232,1,1,2,"English",1
1344292,1,1,2,"English",1
4572116,1,1,2,"English",1
16301,1,1,2,"English",1
1516646,1,1,2,"English",0
1291685,1,1,2,"English",1
329422,1,1,2,"English",1
1214778,1,1,2,"English",1
1012400,1,1,2,"English",1
1294391,1,1,50,"Spanish",0
1799425,1,1,50,"Spanish",1
46787,1,1,50,"Spanish",1
837138,1,1,2,"English",1
1557348,1,1,2,"English",1
1723535,1,1,2,"English",1
4280825,1,1,2,"English",1
555277,1,1,2,"English",1
82529,1,1,2,"English",1
1336700,1,1,2,"English",1
1912783,1,1,50,"Spanish",1
1948283,1,0,2,"English",1
1522727,1,1,2,"English",0
3339596,3,1,2,"English",1
4799693,1,1,2,"English",1
1736933,1,0,2,"English",0
4390468,1,1,2,"English",1
1666925,1,1,2,"English",1
4075509,1,1,19,"French",1
1317882,1,1,2,"English",1
1067809,1,1,2,"English",1
1270491,1,1,2,"English",1
4537603,1,1,32,"Korean",1
1405153,1,1,2,"English",1
1673116,1,1,2,"English",1
4499080,1,1,47,"Russian",1
3813334,1,1,47,"Russian",1
1511723,1,1,2,"English",0
1532591,1,1,2,"English",0
4559600,1,1,2,"English",1
4331502,1,1,2,"English",1
3332251,1,1,2,"English",1
1227250,1,1,29,"Japanese",1
4731659,1,1,2,"English",1
3405442,1,1,2,"English",1
4846285,1,1,50,"Spanish",1
1135978,1,1,2,"English",1
3319770,1,1,50,"Spanish",1
1250324,1,1,50,"Spanish",1
4582149,1,1,2,"English",1
4690260,1,1,45,"Portuguese",1
457497,1,1,2,"English",1
1528273,1,1,2,"English",0
4286648,1,1,2,"English",1
4576268,1,1,2,"English",1
1528551,1,1,2,"English",0
2926619,1,1,26,"Hindi",1
1953181,1,1,2,"English",1
3414047,1,1,50,"Spanish",1
544271,1,1,2,"English",1
4856841,1,1,2,"English",1
214733,1,1,50,"Spanish",0
997748,1,1,43,"Persian",1
3335519,1,1,47,"Russian",1
